"filename", "language", "CMake", "JSON", "Swift", "HTML", "XML", "C++", "YAML", "Dart", "Markdown", "JSON with Comments", "Gradle", "Java Properties", "CMake Cache", "C", "comment", "blank", "total"
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\.cmake\api\v1\reply\cache-v2-469e1f4d14a3218b30e1.json", "JSON", 0, 1367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1368
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\.cmake\api\v1\reply\cmakeFiles-v1-b5b9db84efcaab2c9974.json", "JSON", 0, 799, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 800
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\.cmake\api\v1\reply\codemodel-v2-d346bdee0d74dce8ef92.json", "JSON", 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\.cmake\api\v1\reply\directory-.-RelWithDebInfo-d0094a50bb2071803777.json", "JSON", 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 15
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\.cmake\api\v1\reply\index-2025-05-20T09-36-59-0328.json", "JSON", 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\CMakeCache.txt", "CMake Cache", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0, 78, 402
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCCompiler.cmake", "CMake", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 73
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeCXXCompiler.cmake", "CMake", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 84
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CMakeSystem.cmake", "CMake", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdCXX\CMakeCXXCompilerId.cpp", "C++", 0, 0, 0, 0, 0, 598, 0, 0, 0, 0, 0, 0, 0, 0, 64, 130, 792
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\CMakeFiles\3.22.1-g37088a8-dirty\CompilerIdC\CMakeCCompilerId.c", "C", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 610, 62, 132, 804
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\android_gradle_build.json", "JSON", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\android_gradle_build_mini.json", "JSON", 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\cmake_install.cmake", "CMake", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 55
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\.cxx\RelWithDebInfo\2731635f\x86_64\prefab_config.json", "JSON", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 6, 7, 45
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\debug\AndroidManifest.xml", "XML", 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 8
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\main\AndroidManifest.xml", "XML", 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 1, 46
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\main\res\drawable-v21\launch_background.xml", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\main\res\drawable\launch_background.xml", "XML", 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 2, 13
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\main\res\values-night\styles.xml", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\main\res\values\styles.xml", "XML", 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 19
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\app\src\profile\AndroidManifest.xml", "XML", 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 10
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\build.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 3, 19
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\gradle.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 5
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\gradle\wrapper\gradle-wrapper.properties", "Java Properties", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 1, 6
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\android\settings.gradle", "Gradle", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 0, 5, 26
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 13
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\AppDelegate.swift", "Swift", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 123
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\Assets.xcassets\LaunchImage.imageset\Contents.json", "JSON", 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 24
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\Assets.xcassets\LaunchImage.imageset\README.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 2, 5
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\Base.lproj\LaunchScreen.storyboard", "XML", 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 38
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\Base.lproj\Main.storyboard", "XML", 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 27
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\ios\Runner\Runner-Bridging-Header.h", "C++", 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib.code-workspace", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 2, 19
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\screens\bank_info.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 7, 12, 87
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\screens\create_tickets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 5, 17, 172
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\screens\event_common_questions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 12, 107
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\screens\event_details.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 297, 0, 0, 0, 0, 0, 0, 4, 25, 326
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\screens\event_questions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 0, 10, 15, 143
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\screens\event_tickets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 0, 0, 5, 17, 172
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\widgets\create_question.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 4, 11, 130
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_creation\widgets\create_ticket.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 113, 0, 0, 0, 0, 0, 0, 4, 12, 129
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_exploration\screens\explore.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 599, 0, 0, 0, 0, 0, 0, 40, 51, 690
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_exploration\screens\filter_events.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 423, 0, 0, 0, 0, 0, 0, 26, 28, 477
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\screens\edit_details.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 25, 311
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\screens\edit_questions.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 3, 16, 223
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\screens\edit_tickets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 381, 0, 0, 0, 0, 0, 0, 2, 25, 408
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\screens\manage_event.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 109, 0, 0, 0, 0, 0, 0, 10, 8, 127
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\screens\organiser_dashboard_home.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 2, 14, 85
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\services\date_and_time_parser.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 1, 19, 72
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\services\report_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 2, 9, 102
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\widgets\event_info_item.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 0, 3, 64
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\widgets\event_info_tile.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 5, 81
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_management\widgets\events_slideshow.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 7, 8, 96
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_registration\screens\new_registration_form_generator.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 10, 38, 294
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_registration\screens\participant_information.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 145, 0, 0, 0, 0, 0, 0, 2, 8, 155
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_registration\screens\ticket_select.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 176, 0, 0, 0, 0, 0, 0, 2, 11, 189
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\event_registration\services\registration_service.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\fundamental_widgets\action_button.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 6, 38
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\fundamental_widgets\form_widgets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 3, 5, 50
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\login_and_register\screens\change_password.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 4, 11, 117
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\login_and_register\screens\login.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 4, 14, 144
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\login_and_register\screens\profile_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 4, 47
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\login_and_register\screens\register_account.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 156, 0, 0, 0, 0, 0, 0, 7, 15, 178
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\login_and_register\screens\registration_confirmation_page.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 4, 54
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\main.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 2, 8, 44
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\main_screen.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 14, 89
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\event.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 189, 0, 0, 0, 0, 0, 0, 5, 20, 214
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\organizer.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 5, 21
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\participant.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 56, 0, 0, 0, 0, 0, 0, 0, 3, 59
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\question.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 15, 122
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\registration.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 0, 0, 17, 88
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\tickets.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 9, 107
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\models\user.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 136, 0, 0, 0, 0, 0, 0, 0, 17, 153
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\network\auth.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 1, 13, 101
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\network\dio_client.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 63, 12, 107
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\network\event.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 204, 0, 0, 0, 0, 0, 0, 19, 16, 239
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\network\event_registration.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\network\users.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 185, 0, 0, 0, 0, 0, 0, 1, 14, 200
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\lib\themes\app_themes.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 22, 2, 78
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\CMakeLists.txt", "CMake", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 146
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\flutter\CMakeLists.txt", "CMake", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 89
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 20
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\flutter\generated_plugins.cmake", "CMake", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 26
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\main.cc", "C++", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\my_application.cc", "C++", 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 17, 26, 125
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\linux\my_application.h", "C++", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 19
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\macos\Flutter\GeneratedPluginRegistrant.swift", "Swift", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 19
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\macos\RunnerTests\RunnerTests.swift", "Swift", 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4, 13
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\macos\Runner\AppDelegate.swift", "Swift", 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\macos\Runner\Assets.xcassets\AppIcon.appiconset\Contents.json", "JSON", 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 69
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\macos\Runner\Base.lproj\MainMenu.xib", "XML", 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 344
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\macos\Runner\MainFlutterWindow.swift", "Swift", 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\pubspec.yaml", "YAML", 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\models\event_model_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 2, 20, 214
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\models\organizer_model_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 0, 0, 0, 10, 49
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\models\question_model_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 0, 0, 2, 12, 137
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\models\tickets_model_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 1, 12, 112
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\models\user_model_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 0, 0, 0, 1, 14, 96
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\network\auth_network_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 0, 0, 16, 81
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\network\auth_network_test.mocks.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 0, 0, 0, 0, 20, 37, 807
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\network\event_network_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 0, 29, 186
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\network\event_network_test.mocks.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 0, 0, 0, 0, 20, 37, 807
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\network\user_network_test.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 169, 0, 0, 0, 0, 0, 0, 0, 46, 215
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\test\network\user_network_test.mocks.dart", "Dart", 0, 0, 0, 0, 0, 0, 0, 750, 0, 0, 0, 0, 0, 0, 20, 37, 807
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\web\index.html", "HTML", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 5, 39
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\web\manifest.json", "JSON", 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 36
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\windows\CMakeLists.txt", "CMake", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 109
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\windows\flutter\CMakeLists.txt", "CMake", 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 110
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\windows\flutter\generated_plugin_registrant.cc", "C++", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 24
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\windows\flutter\generated_plugin_registrant.h", "C++", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 16
"c:\Users\isaac\dev\Capstone-Project\Capstone-Frontend\windows\flutter\generated_plugins.cmake", "CMake", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 28
